"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
57.5,81.5,-30.6994381220346,-22.6053369428962,-22.6053369428962,-22.3285149974063,-22.3182597120164,-30.450428773277,-22.3563275941386,-22.3563275941386
58.5,81.5,-30.8104595470641,-22.6920183783109,-22.6920183783109,-22.405262081523,-22.4055084153979,-30.5722659575427,-22.4538247887896,-22.4538247887896
61.5,81.5,-31.0282482432468,-22.9376378940241,-22.9376378940241,-22.5782327439659,-22.7333726943411,-30.9846084649757,-22.893998115753,-22.893998115753
63.5,81.5,-31.4753599196406,-23.2024625684046,-23.2024625684046,-22.8623509751307,-22.9880256619436,-31.3971473177695,-23.1242499665335,-23.1242499665335
64.5,81.5,-31.7115834342582,-23.3260812769478,-23.3260812769478,-23.0040464889546,-23.1081252741676,-31.681674033499,-23.2961718761886,-23.2961718761886
90.5,81.5,-37.4048111938106,-26.1467218712283,-26.1467218712283,-26.1171371737561,-25.8366236330196,-37.3303511481306,-26.0722618255483,-26.0722618255483
94.5,81.5,-37.6292201410181,-26.2538591308652,-26.2538591308652,-26.2227679686509,-25.9346198833724,-37.623460132362,-26.2480991222091,-26.2480991222091
95.5,81.5,-37.7263080481174,-26.2917112410955,-26.2917112410955,-26.2692879942112,-25.9690501246336,-37.7060933997574,-26.2714965927355,-26.2714965927355
96.5,81.5,-37.7971167443586,-26.3039773437206,-26.3039773437206,-26.2878186560269,-25.9763350238657,-37.7936987473618,-26.3005593467238,-26.3005593467238
-99.5,80.5,-36.9489115513861,-25.3584174340325,-25.3584174340325,-25.1689984325615,-25.0326396217454,-36.9286186999246,-25.338124582571,-25.338124582571
-95.5,80.5,-40.0646473054375,-26.1502921486007,-26.1502921486007,-26.7657180149194,-25.7148758911195,-39.5975758919627,-25.6832207351259,-25.6832207351259
-94.5,80.5,-41.5930388846568,-26.9806709214114,-26.9806709214114,-27.7029714884282,-26.45864167436,-40.4709818572494,-25.858613894004,-25.858613894004
-93.5,80.5,-43.2850872801883,-28.0750347724384,-28.0750347724384,-28.889611841088,-27.4788112152082,-41.6693693912569,-26.459316883507,-26.459316883507
-92.5,80.5,-44.3468746251294,-28.9543223770335,-28.9543223770335,-29.7939296581758,-28.3327790154344,-43.1242276797059,-27.7316754316099,-27.7316754316099
-91.5,80.5,-43.037522762801,-27.8730919658606,-27.8730919658606,-28.6691078428273,-27.2724527748252,-42.1293237981204,-26.96489300118,-26.96489300118
-90.5,80.5,-41.8850479160036,-26.9355824320444,-26.9355824320444,-27.6914392421752,-26.3534771346271,-41.5044187474116,-26.5549532634524,-26.5549532634524
-89.5,80.5,-40.8704820056047,-26.3126717749717,-26.3126717749717,-27.001780617036,-25.7697010263135,-40.5959805151436,-26.0381702845106,-26.0381702845106
-88.5,80.5,-40.588335867439,-26.2716959159023,-26.2716959159023,-26.92161737161,-25.7496036105024,-40.0923622419305,-25.7757222903938,-25.7757222903938
-87.5,80.5,-40.3154849462211,-26.0922685233344,-26.0922685233344,-26.7287959684856,-25.5719049951394,-39.8788150748634,-25.6555986519767,-25.6555986519767
-86.5,80.5,-40.2526766714773,-26.0546471122918,-26.0546471122918,-26.6915627861651,-25.5275171509345,-39.7067330617636,-25.5087035025781,-25.5087035025781
-85.5,80.5,-40.5744634479284,-26.3434757467359,-26.3434757467359,-26.9932419183941,-25.8029728761941,-39.6831220853499,-25.4521343841574,-25.4521343841574
-84.5,80.5,-40.6779470407537,-26.3815650345492,-26.3815650345492,-27.0523900239409,-25.8246602803186,-39.892999686995,-25.5966176807905,-25.5966176807905
-83.5,80.5,-40.6632112606296,-26.1403466274696,-26.1403466274696,-26.8622709364141,-25.5496177389096,-40.0902034701196,-25.5673388369596,-25.5673388369596
-82.5,80.5,-40.7025570111615,-26.1091285817537,-26.1091285817537,-26.8581833877466,-25.5034565554586,-40.015727635368,-25.4222992059602,-25.4222992059602
-81.5,80.5,-40.9494482917445,-26.3436244137053,-26.3436244137053,-27.1067112973696,-25.72582383691,-39.8799134484868,-25.2740895704476,-25.2740895704476
-80.5,80.5,-41.3801671109029,-26.6515846037439,-26.6515846037439,-27.4458646261134,-26.006593874575,-40.364724343953,-25.636141836794,-25.636141836794
-79.5,80.5,-41.8176154421908,-26.9305139910962,-26.9305139910962,-27.7612630520559,-26.2524465826072,-40.8798032202625,-25.9927017691679,-25.9927017691679
-78.5,80.5,-42.6461979974593,-27.7773603772412,-27.7773603772412,-28.6120066883126,-27.0830816249413,-41.3748621702411,-26.506024550023,-26.506024550023
-77.5,80.5,-43.0676384084991,-28.2312233367502,-28.2312233367502,-29.0659911143085,-27.5204023872394,-41.6728965892523,-26.8364815175034,-26.8364815175034
-76.5,80.5,-43.8148072710926,-28.9044132645109,-28.9044132645109,-29.7578410677,-28.1651079402172,-42.5556843681628,-27.6452903615811,-27.6452903615811
-75.5,80.5,-44.5225997545889,-29.6270733610328,-29.6270733610328,-30.4854164839805,-28.870822899234,-43.3265560422378,-28.4310296486817,-28.4310296486817
-74.5,80.5,-45.06909920371,-30.2604312066055,-30.2604312066055,-31.1133447943062,-29.4977263468717,-44.0242876955313,-29.2156196984268,-29.2156196984268
-73.5,80.5,-44.6550381374146,-29.9565979587047,-29.9565979587047,-30.8027560643613,-29.1933018645093,-43.5523718975702,-28.8539317188603,-28.8539317188603
-72.5,80.5,-43.4145669708827,-28.8870939764593,-28.8870939764593,-29.7180500539253,-28.1324178657561,-41.8992723137583,-27.3717993193349,-27.3717993193349
-71.5,80.5,-41.8135076517239,-27.6887674182653,-27.6887674182653,-28.4672940792568,-26.971686246429,-39.8124434575745,-25.6877032241159,-25.6877032241159
-70.5,80.5,-40.72764493693,-27.11463519702,-27.11463519702,-27.8224870695499,-26.4488582924807,-38.887021598305,-25.274011858395,-25.274011858395
-69.5,80.5,-39.4042148079191,-26.3982548168727,-26.3982548168727,-27.0013735500963,-25.7796595816401,-38.0299310291137,-25.0239710380674,-25.0239710380674
-68.5,80.5,-38.0135729971741,-25.3530777681619,-25.3530777681619,-25.9018746314393,-24.7584461185682,-37.1814773306491,-24.5209821016369,-24.5209821016369
-67.5,80.5,-37.626225030848,-25.0980192438832,-25.0980192438832,-25.6318751758806,-24.5068713461847,-37.2844720744907,-24.7562662875259,-24.7562662875259
-66.5,80.5,-37.9361314385065,-25.3574656128351,-25.3574656128351,-25.9090982700389,-24.7514033986189,-37.619675647658,-25.0410098219866,-25.0410098219866
-65.5,80.5,-38.7733493874648,-25.9199076121939,-25.9199076121939,-26.5268357161757,-25.2736506190916,-38.193426420938,-25.3399846456671,-25.3399846456671
-64.5,80.5,-40.3565420891557,-26.9180608278939,-26.9180608278939,-27.6320289772369,-26.1962443152376,-39.5892562096696,-26.1507749484078,-26.1507749484078
-63.5,80.5,-41.1727517714458,-27.2953052882105,-27.2953052882105,-28.0928914603194,-26.5165414684818,-40.325642328417,-26.4481958451817,-26.4481958451817
-62.5,80.5,-41.825097086387,-27.656113521329,-27.656113521329,-28.5158890434571,-26.8416151336594,-40.96815751898,-26.799173953922,-26.799173953922
-61.5,80.5,-41.9016611765538,-27.5537709221776,-27.5537709221776,-28.4618964644998,-26.7223871566197,-41.1348268571245,-26.7869366027483,-26.7869366027483
-60.5,80.5,-41.91656805064,-27.7077057713651,-27.7077057713651,-28.5890889931478,-26.8777761109392,-41.3583183210961,-27.1494560418212,-27.1494560418212
-59.5,80.5,-42.3376391353352,-28.2299101622509,-28.2299101622509,-29.0958373167061,-27.4022086856388,-41.7433027627213,-27.635573789637,-27.635573789637
-58.5,80.5,-43.2399405649198,-29.1855945191612,-29.1855945191612,-30.049011073237,-28.3589747181428,-42.7712040407617,-28.7168579950031,-28.7168579950031
-57.5,80.5,-43.8884159655443,-29.8407469025148,-29.8407469025148,-30.7145775230468,-29.0132377880991,-43.6099850395393,-29.5623159765098,-29.5623159765098
-56.5,80.5,-44.605188570757,-30.5178522268975,-30.5178522268975,-31.4149537044406,-29.6875150006431,-44.4533561054792,-30.3660197616197,-30.3660197616197
-55.5,80.5,-45.2132968305078,-31.0604338349375,-31.0604338349375,-31.9887303993537,-30.2262269921418,-45.0757374314328,-30.9228744358625,-30.9228744358625
-54.5,80.5,-45.6211481338633,-31.3860523084445,-31.3860523084445,-32.3504191414653,-30.5471583014305,-45.4915367459747,-31.2564409205559,-31.2564409205559
-53.5,80.5,-45.9055779076048,-31.6084632424638,-31.6084632424638,-32.6042904235457,-30.7656842176037,-45.7795867814384,-31.4824721162973,-31.4824721162973
-52.5,80.5,-46.1337394721806,-31.8448387414319,-31.8448387414319,-32.8551573937625,-31.0015971973198,-46.0085797372427,-31.719679006494,-31.719679006494
-51.5,80.5,-46.0858265693699,-31.9614031644871,-31.9614031644871,-32.9480335259758,-31.1251405484739,-45.9376178766073,-31.8131944717245,-31.8131944717245
-50.5,80.5,-45.9740991632521,-31.9409985362619,-31.9409985362619,-32.9212246791657,-31.1083214246967,-45.7693758640137,-31.7362752370235,-31.7362752370235
-49.5,80.5,-45.8840287886826,-31.9067477064207,-31.9067477064207,-32.8890974226261,-31.0764854014485,-45.661676785797,-31.6843957035351,-31.6843957035351
-48.5,80.5,-45.9922846920788,-32.0445649029687,-32.0445649029687,-33.035111457565,-31.2160952637105,-45.784064465791,-31.8363446766809,-31.8363446766809
-47.5,80.5,-46.1853052419211,-32.2567037586988,-32.2567037586988,-33.2575044193719,-31.4298803597697,-46.0135988718853,-32.084997388663,-32.084997388663
-46.5,80.5,-46.5315913606967,-32.5940143399606,-32.5940143399606,-33.6115131322211,-31.7676458849355,-46.3907536735222,-32.4531766527861,-32.4531766527861
-45.5,80.5,-46.8448225708944,-32.8977907609727,-32.8977907609727,-33.931450986228,-32.0715358905827,-46.7179340384678,-32.7709022285461,-32.7709022285461
-44.5,80.5,-47.0139379534338,-33.0468238913587,-33.0468238913587,-34.0987697364067,-32.2196938029391,-46.8937195175105,-32.9266054554354,-32.9266054554354
-43.5,80.5,-47.1483106333762,-33.1684761913493,-33.1684761913493,-34.2366219516382,-32.3404612728694,-47.0332066862666,-33.0533722442397,-33.0533722442397
-42.5,80.5,-47.2354929342866,-33.3219223146194,-33.3219223146194,-34.3868631907649,-32.4963637674668,-47.1394444435504,-33.2258738238832,-33.2258738238832
-35.5,80.5,-45.5760553002358,-31.8347200172288,-31.8347200172288,-32.9351656710823,-31.0037418938529,-45.4826883653535,-31.7413530823465,-31.7413530823465
-34.5,80.5,-45.0837091428893,-31.4652669826256,-31.4652669826256,-32.5436656282324,-30.6357849486334,-44.9738732456555,-31.3554310853918,-31.3554310853918
-33.5,80.5,-44.5833901205233,-31.0943921901153,-31.0943921901153,-32.1481856684689,-30.2659240496623,-44.4576347303561,-30.9686367999481,-30.9686367999481
-32.5,80.5,-44.1828193501702,-30.8060067513159,-30.8060067513159,-31.8386131892806,-29.9771928064617,-44.064225963838,-30.6874133649837,-30.6874133649837
-31.5,80.5,-43.8193698925631,-30.5491698014949,-30.5491698014949,-31.5613840620202,-29.7193273826552,-43.7013638856865,-30.4311637946183,-30.4311637946183
-30.5,80.5,-43.355911619642,-30.1945011807606,-30.1945011807606,-31.1854813902757,-29.3633440362772,-43.2352201498137,-30.0738097109323,-30.0738097109323
-29.5,80.5,-42.6965658247338,-29.6452896873999,-29.6452896873999,-30.6146673872957,-28.8125071493019,-42.570149225884,-29.5188730885501,-29.5188730885501
-28.5,80.5,-41.8123192409053,-28.8495959059601,-28.8495959059601,-29.8028977394372,-28.0137522670973,-41.6092935756221,-28.6465702406769,-28.6465702406769
-27.5,80.5,-40.6581924430893,-27.7880903134821,-27.7880903134821,-28.725845784757,-26.9497822113981,-40.2402806360291,-27.3701785064219,-27.3701785064219
-26.5,80.5,-39.4364378459352,-26.6687519213185,-26.6687519213185,-27.5907662108465,-25.8290898181498,-38.6143977195585,-25.8467117949418,-25.8467117949418
-25.5,80.5,-38.4988241872883,-25.8494560145906,-25.8494560145906,-26.7537829285287,-25.009390232253,-37.5297564851274,-24.8803883124297,-24.8803883124297
-24.5,80.5,-38.179884346681,-25.6562471787844,-25.6562471787844,-26.541807253524,-24.8153632711869,-37.281519432523,-24.7578822646264,-24.7578822646264
-23.5,80.5,-37.8649600649519,-25.4760575200298,-25.4760575200298,-26.3429696889352,-24.6356861577669,-37.1424352759491,-24.753532731027,-24.753532731027
-22.5,80.5,-38.030674305791,-25.8054760255984,-25.8054760255984,-26.6499794998728,-24.9691408906762,-37.3160148329232,-25.0908165527305,-25.0908165527305
-21.5,80.5,-38.1167789399624,-26.1215674889939,-26.1215674889939,-26.9308846647608,-25.2949945092155,-37.1362565809224,-25.1410451299539,-25.1410451299539
-20.5,80.5,-37.3576594723122,-25.6194811763508,-25.6194811763508,-26.3883043640746,-24.8049822972605,-36.0617901465964,-24.323611850635,-24.323611850635
-19.5,80.5,-36.96256269621,-25.5542796084923,-25.5542796084923,-26.2741029888325,-24.7636656048487,-35.5170638249841,-24.1087807372664,-24.1087807372664
-18.5,80.5,-35.9529359166643,-25.0700760920133,-25.0700760920133,-25.712736754761,-24.3303178091899,-35.007048825411,-24.12418900076,-24.12418900076
-17.5,80.5,-34.6134583929554,-24.2529577017895,-24.2529577017895,-24.8194783060657,-23.5643034932568,-33.9931098071948,-23.6326091160289,-23.6326091160289
-16.5,80.5,-33.3691849457366,-23.6005128101579,-23.6005128101579,-24.0763963995609,-22.9684512417614,-33.0404931516731,-23.2718210160944,-23.2718210160944
-15.5,80.5,-31.9960703682687,-22.8235769011879,-22.8235769011879,-23.2113365510875,-22.2513310852826,-31.8456993647204,-22.6732058976396,-22.6732058976396
18.5,80.5,-21.9360324996923,-17.0082117885174,-17.0082117885174,-16.5537241924261,-16.7836224911631,-21.8568806726711,-16.9290599614962,-16.9290599614962
19.5,80.5,-22.3887942574652,-17.2231484779911,-17.2231484779911,-16.8419041998475,-17.0010239560003,-22.1390863528496,-16.9734405733755,-16.9734405733755
20.5,80.5,-22.9495077693702,-17.5156137177277,-17.5156137177277,-17.2182234178423,-17.2960739325221,-22.7185197051752,-17.2846256535327,-17.2846256535327
21.5,80.5,-23.0103583554621,-17.4688287140092,-17.4688287140092,-17.2010766065156,-17.2488896552106,-22.8464250544037,-17.3048954129508,-17.3048954129508
22.5,80.5,-23.225009760846,-17.5744281676997,-17.5744281676997,-17.3334723205047,-17.3909634910923,-23.0481488336921,-17.3975672405458,-17.3975672405458
23.5,80.5,-23.2546925203209,-17.6848582581927,-17.6848582581927,-17.4114917498291,-17.4605552189092,-23.0577217659127,-17.4878875037845,-17.4878875037845
24.5,80.5,-23.5071018196908,-17.8808959997481,-17.8808959997481,-17.6158839936441,-17.6552661754417,-23.3261919716114,-17.6999861516687,-17.6999861516687
25.5,80.5,-23.6047850266365,-17.9922816988613,-17.9922816988613,-17.708578190377,-17.7645989919695,-23.4583894730389,-17.8458861452637,-17.8458861452637
26.5,80.5,-23.5133902833398,-18.0398850833166,-18.0398850833166,-17.6911188843919,-17.808419417649,-23.432827314407,-17.9593221143838,-17.9593221143838
45.5,80.5,-29.5855321115681,-21.2100740350517,-21.2100740350517,-21.3570827275735,-20.8345519364803,-29.4998767019083,-21.1244186253919,-21.1244186253919
46.5,80.5,-30.0315705663392,-21.3956993518738,-21.3956993518738,-21.6127990785893,-21.138255711843,-29.8453215173616,-21.2094503028962,-21.2094503028962
47.5,80.5,-30.4185935783599,-21.5400590983619,-21.5400590983619,-21.7948124600205,-21.2769585468973,-30.236986084939,-21.358451604941,-21.358451604941
48.5,80.5,-30.8637854407941,-21.7783902098757,-21.7783902098757,-22.0652200573898,-21.5123488716303,-30.5270377975895,-21.4416425666711,-21.4416425666711
49.5,80.5,-30.7952281462827,-21.7674187064437,-21.7674187064437,-22.0403266912187,-21.5115862715723,-30.5524920453312,-21.5246826054922,-21.5246826054922
50.5,80.5,-30.5822164117758,-21.7231633415579,-21.7231633415579,-21.9629285238306,-21.4833512049834,-30.3178579825068,-21.4588049122889,-21.4588049122889
51.5,80.5,-30.2403308088226,-21.5655481632957,-21.5655481632957,-21.7550179196054,-21.2049938571748,-30.1474613016617,-21.4726786561348,-21.4726786561348
52.5,80.5,-29.9970449873379,-21.5472433395506,-21.5472433395506,-21.6534992902087,-21.3235593587471,-29.914840374327,-21.4650387265397,-21.4650387265397
53.5,80.5,-29.8374310927732,-21.5864408163764,-21.5864408163764,-21.605592472262,-21.3579487358356,-29.7215620150074,-21.4705717386106,-21.4705717386106
54.5,80.5,-30.1927832709891,-21.727819179544,-21.727819179544,-21.7977403860252,-21.5013732742823,-30.0031424115793,-21.5381783201342,-21.5381783201342
55.5,80.5,-30.6540730918092,-21.8909509005291,-21.8909509005291,-22.037988573397,-21.6680766477906,-30.4309663576816,-21.6678441664015,-21.6678441664015
56.5,80.5,-30.9546489811369,-22.1211463294036,-22.1211463294036,-22.2665429026926,-21.8984982377516,-30.5255279742719,-21.6920253225386,-21.6920253225386
57.5,80.5,-31.1594251768331,-22.1990774965313,-22.1990774965313,-22.3618440599481,-21.9779675611079,-30.7881318512319,-21.8277841709301,-21.8277841709301
58.5,80.5,-31.3565108573862,-22.2332878439554,-22.2332878439554,-22.4264684004997,-22.0151414506268,-31.0946215309061,-21.9713985174753,-21.9713985174753
59.5,80.5,-31.224230692376,-22.2683462813674,-22.2683462813674,-22.3808347523796,-22.0489187195519,-31.0754457599811,-22.1195613489725,-22.1195613489725
60.5,80.5,-31.173565363884,-22.4672100898943,-22.4672100898943,-22.4720518665131,-22.2457438273933,-30.8806176988563,-22.1742624248666,-22.1742624248666
61.5,80.5,-31.1178890328189,-22.4612336753069,-22.4612336753069,-22.4179127611045,-22.3561146952159,-30.9151773170447,-22.2585219595327,-22.2585219595327
62.5,80.5,-31.3208415548716,-22.4764198091291,-22.4764198091291,-22.4654452725891,-22.3673128268884,-31.2889367324317,-22.4445149866892,-22.4445149866892
63.5,80.5,-31.4345649678792,-22.7077631042256,-22.7077631042256,-22.6209387769762,-22.5895697155292,-31.2441557798166,-22.517353916163,-22.517353916163
64.5,80.5,-31.2111707214798,-22.7430587611649,-22.7430587611649,-22.5296691870021,-22.6130154264765,-31.0917836018894,-22.6236716415745,-22.6236716415745
65.5,80.5,-31.0991552000599,-22.7579099317569,-22.7579099317569,-22.4696432602656,-22.6211967137502,-31.0856193040579,-22.7443740357549,-22.7443740357549
79.5,80.5,-35.1516631598983,-25.1035633284776,-25.1035633284776,-24.9782074630494,-24.8643420650398,-35.0926226887476,-25.0445228573269,-25.0445228573269
91.5,80.5,-38.3686817891896,-25.8798799462794,-25.8798799462794,-26.195306023628,-25.6495913107607,-38.3529875726802,-25.86418572977,-25.86418572977
92.5,80.5,-39.3548793542598,-26.051697269805,-26.051697269805,-26.6627571791986,-25.8577934523103,-39.273080197995,-25.9698981135402,-25.9698981135402
93.5,80.5,-40.6056273827063,-26.6499532694263,-26.6499532694263,-27.4438620302865,-26.1879743743971,-40.2966806843316,-26.3410065710516,-26.3410065710516
94.5,80.5,-41.8081119564694,-27.3873820485281,-27.3873820485281,-28.257186043903,-26.875331676763,-41.4004191377614,-26.9796892298201,-26.9796892298201
95.5,80.5,-41.799520742707,-27.4108770022668,-27.4108770022668,-28.2716679224455,-26.9035159337854,-41.4561708231527,-27.0675270827125,-27.0675270827125
96.5,80.5,-40.6694764543857,-26.7681662748435,-26.7681662748435,-27.542732950569,-26.3159877565107,-40.3654338560085,-26.4641236764663,-26.4641236764663
97.5,80.5,-39.51393743798,-26.2188322380895,-26.2188322380895,-26.8147805746711,-26.0075137794498,-39.2881630819225,-25.993057882032,-25.993057882032
