"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","low_at_min_elev","low_elev_x_cold_dormancy","low_elev_x_hot_dormancy"
-166.5,-83.5,-33.7376751941828,-31.9520064452929,-31.9520064452929,-33.7376751941828,-31.9520064452929,-31.9520064452929
-166.5,-82.5,-36.071722164963,-34.0392566617046,-34.0392566617046,-36.071722164963,-34.0392566617046,-34.0392566617046
-166.5,-81.5,-37.1970394188804,-34.877969061264,-34.877969061264,-37.1970394188804,-34.877969061264,-34.877969061264
-166.5,-80.5,-37.5193529406296,-34.9365913415594,-34.9365913415594,-37.5193529406296,-34.9365913415594,-34.9365913415594
-166.5,-79.5,-36.4519157428563,-33.6366651170155,-33.6366651170155,-36.4519157428563,-33.6366651170155,-33.6366651170155
-166.5,-78.5,-36.5319401877267,-33.6211113407676,-33.6211113407676,-36.5319401877267,-33.6211113407676,-33.6211113407676
-166.5,53.5,-8.1918402772929,-4.42250455420997,-4.42250455420997,-7.67983305453176,-3.91049733144883,-3.91049733144883
-166.5,59.5,-15.5713875596012,-8.12895276196874,-8.12895276196874,-15.5352840461784,-8.09284924854596,-8.09284924854596
-166.5,60.5,-17.2507871959891,-8.58028584198801,-8.58028584198801,-17.1636490778982,-8.49314772389715,-8.49314772389715
-166.5,64.5,-19.8766255431942,-10.3165145270282,-10.3165145270282,-19.772155454474,-10.212044438308,-10.212044438308
-166.5,65.5,-24.5767442385533,-11.0287185388662,-11.0287185388662,-24.1891545131239,-10.6411288134368,-10.6411288134368
-166.5,66.5,-23.5714664883379,-13.4028712970444,-13.4028712970444,-23.5645421697509,-13.3959469784574,-13.3959469784574
-166.5,68.5,-27.0141787473645,-14.7823651213365,-14.7823651213365,-26.9321722440282,-14.7003586180002,-14.7003586180002
-165.5,-89.5,-60.8166727170348,-58.9625394368278,-58.9625394368278,-60.8166727170348,-58.9625394368278,-58.9625394368278
-165.5,-88.5,-60.5575047662216,-58.8465197789749,-58.8465197789749,-60.5575047662216,-58.8465197789749,-58.8465197789749
-165.5,-87.5,-55.6896190851927,-54.1015646894595,-54.1015646894595,-55.6896190851927,-54.1015646894595,-54.1015646894595
-165.5,-86.5,-47.8156770323004,-46.3045322324016,-46.3045322324016,-47.8156770323004,-46.3045322324016,-46.3045322324016
-165.5,-85.5,-43.7334463261068,-42.2343730184383,-42.2343730184383,-43.7334463261068,-42.2343730184383,-42.2343730184383
-165.5,-84.5,-31.545961099118,-29.9689521377374,-29.9689521377374,-31.545961099118,-29.9689521377374,-29.9689521377374
-165.5,-83.5,-33.7762189886915,-31.9751235062523,-31.9751235062523,-33.7762189886915,-31.9751235062523,-31.9751235062523
-165.5,-82.5,-36.0616287969219,-34.0066172799362,-34.0066172799362,-36.0616287969219,-34.0066172799362,-34.0066172799362
-165.5,-81.5,-37.1610627435148,-34.8527624178146,-34.8527624178146,-37.1610627435148,-34.8527624178146,-34.8527624178146
-165.5,-80.5,-37.1810295195186,-34.5924409572035,-34.5924409572035,-37.1810295195186,-34.5924409572035,-34.5924409572035
-165.5,-79.5,-35.9793948412474,-33.1814198942655,-33.1814198942655,-35.9793948412474,-33.1814198942655,-33.1814198942655
-165.5,-78.5,-35.942518239149,-33.0544887028368,-33.0544887028368,-35.942518239149,-33.0544887028368,-33.0544887028368
-165.5,54.5,-8.00101548348154,-4.62166845251673,-4.62166845251673,-7.91603575715957,-4.53668872619476,-4.53668872619476
-165.5,60.5,-17.5483728594014,-8.17446546615767,-8.17446546615767,-17.5041734364072,-8.13026604316352,-8.13026604316352
-165.5,61.5,-19.7321405197893,-8.46908460309995,-8.46908460309995,-19.6471041941543,-8.38404827746496,-8.38404827746496
-165.5,62.5,-19.0637767486008,-9.30506502350526,-9.30506502350526,-19.0590855637068,-9.30037383861126,-9.30037383861126
-165.5,64.5,-21.2859402864639,-10.3037291588766,-10.3037291588766,-20.8287457724091,-9.84653464482183,-9.84653464482183
-165.5,65.5,-25.5626469834841,-10.8855927273276,-10.8855927273276,-25.0242008534137,-10.3471465972572,-10.3471465972572
-165.5,66.5,-24.2247989309153,-12.8770437735532,-12.8770437735532,-24.2005017737969,-12.8527466164348,-12.8527466164348
-165.5,68.5,-28.2942883161562,-14.3569131405403,-14.3569131405403,-27.8915750929456,-13.9541999173297,-13.9541999173297
-164.5,-89.5,-60.7886720688215,-58.9366865036743,-58.9366865036743,-60.7886720688215,-58.9366865036743,-58.9366865036743
-164.5,-88.5,-60.4975970420454,-58.7902563373026,-58.7902563373026,-60.4975970420454,-58.7902563373026,-58.7902563373026
-164.5,-87.5,-55.5875791064331,-54.0048318913739,-54.0048318913739,-55.5875791064331,-54.0048318913739,-54.0048318913739
-164.5,-86.5,-47.092163204721,-45.5858735736992,-45.5858735736992,-47.092163204721,-45.5858735736992,-45.5858735736992
-164.5,-85.5,-41.6076216142092,-40.1091593080134,-40.1091593080134,-41.6076216142092,-40.1091593080134,-40.1091593080134
-164.5,-84.5,-31.6268981404603,-30.0363064363599,-30.0363064363599,-31.6268981404603,-30.0363064363599,-30.0363064363599
-164.5,-83.5,-33.8238065551592,-32.0047793120146,-32.0047793120146,-33.8238065551592,-32.0047793120146,-32.0047793120146
-164.5,-82.5,-36.0508064253522,-33.9727111038353,-33.9727111038353,-36.0508064253522,-33.9727111038353,-33.9727111038353
-164.5,-81.5,-37.0174780887685,-34.7169465668233,-34.7169465668233,-37.0174780887685,-34.7169465668233,-34.7169465668233
-164.5,-80.5,-36.7877307561359,-34.1979445682173,-34.1979445682173,-36.7877307561359,-34.1979445682173,-34.1979445682173
-164.5,-79.5,-35.5574712562774,-32.7830674734366,-32.7830674734366,-35.5574712562774,-32.7830674734366,-32.7830674734366
-164.5,-78.5,-35.2978025747197,-32.4426964458078,-32.4426964458078,-35.2978025747197,-32.4426964458078,-32.4426964458078
-164.5,54.5,-8.89355699803148,-4.47380640331124,-4.47380640331124,-8.54386215192034,-4.1241115572001,-4.1241115572001
-164.5,60.5,-18.8962481597705,-7.54910131884677,-7.54910131884677,-18.7945639501675,-7.44741710924374,-7.44741710924374
-164.5,61.5,-21.4888258410352,-7.69936289904373,-7.69936289904373,-21.4458200903493,-7.6563571483578,-7.6563571483578
-164.5,62.5,-21.2612306225945,-8.48672482982012,-8.48672482982012,-21.2283903468699,-8.45388455409551,-8.45388455409551
-164.5,63.5,-18.577244747643,-9.77906547071678,-9.77906547071678,-18.5766760562374,-9.77849677931115,-9.77849677931115
-164.5,64.5,-21.4573711646455,-10.106573957533,-10.106573957533,-21.1401770481148,-9.78937984100227,-9.78937984100227
-164.5,65.5,-25.8437838247844,-10.92701528701,-10.92701528701,-25.256254842304,-10.3394863045296,-10.3394863045296
-164.5,66.5,-24.3443820540394,-12.378685064848,-12.378685064848,-24.2725787661064,-12.306881776915,-12.306881776915
-164.5,67.5,-25.2207270691437,-13.1875489104965,-13.1875489104965,-25.158313981742,-13.1251358230948,-13.1251358230948
-164.5,68.5,-29.2157083396401,-14.0434125010534,-14.0434125010534,-28.7882664569573,-13.6159706183706,-13.6159706183706
-163.5,-89.5,-60.7733924418688,-58.921254559287,-58.921254559287,-60.7733924418688,-58.921254559287,-58.921254559287
-163.5,-88.5,-60.4502353338259,-58.7433154647239,-58.7433154647239,-60.4502353338259,-58.7433154647239,-58.7433154647239
-163.5,-87.5,-55.5780648682799,-53.9959332004988,-53.9959332004988,-55.5780648682799,-53.9959332004988,-53.9959332004988
-163.5,-86.5,-46.4234324313966,-44.9164446192661,-44.9164446192661,-46.4234324313966,-44.9164446192661,-44.9164446192661
-163.5,-85.5,-38.7654973184424,-37.2620636004489,-37.2620636004489,-38.7654973184424,-37.2620636004489,-37.2620636004489
-163.5,-84.5,-31.7269963848804,-30.1234456045553,-30.1234456045553,-31.7269963848804,-30.1234456045553,-30.1234456045553
-163.5,-83.5,-33.8353978633481,-32.0042252869744,-32.0042252869744,-33.8353978633481,-32.0042252869744,-32.0042252869744
-163.5,-82.5,-35.9257283903459,-33.8454118271491,-33.8454118271491,-35.9257283903459,-33.8454118271491,-33.8454118271491
-163.5,-81.5,-36.6122821791297,-34.3068723620581,-34.3068723620581,-36.6122821791297,-34.3068723620581,-34.3068723620581
-163.5,-80.5,-36.3750772084509,-33.7915454383407,-33.7915454383407,-36.3750772084509,-33.7915454383407,-33.7915454383407
-163.5,-79.5,-35.3069170250957,-32.5592726786887,-32.5592726786887,-35.3069170250957,-32.5592726786887,-32.5592726786887
-163.5,-78.5,-34.5662283158728,-31.7584604712203,-31.7584604712203,-34.5662283158728,-31.7584604712203,-31.7584604712203
-163.5,54.5,-8.78066968967739,-4.64294438247983,-4.64294438247983,-8.44479731858223,-4.30707201138467,-4.30707201138467
-163.5,55.5,-8.97491442135402,-5.095257322743,-5.095257322743,-8.96901297384103,-5.08935587523001,-5.08935587523001
-163.5,59.5,-15.1422864679779,-7.85114248903734,-7.85114248903734,-15.1385408104031,-7.84739683146255,-7.84739683146255
-163.5,60.5,-20.1059123313853,-6.84152397506294,-6.84152397506294,-20.0873765675124,-6.82298821119008,-6.82298821119008
-163.5,61.5,-21.3979417666793,-7.39791859499223,-7.39791859499223,-21.3617695747192,-7.36174640303211,-7.36174640303211
-163.5,62.5,-22.3567610428802,-8.01193986481854,-8.01193986481854,-22.2434083585566,-7.89858718049497,-7.89858718049497
-163.5,63.5,-18.9037500616695,-9.57129616203053,-9.57129616203053,-18.9018387400536,-9.56938484041463,-9.56938484041463
-163.5,64.5,-21.3542020848819,-9.95554399294113,-9.95554399294113,-21.144072793703,-9.74541470176226,-9.74541470176226
-163.5,65.5,-26.2454796160039,-11.1965639890083,-11.1965639890083,-25.5721273122473,-10.5232116852517,-10.5232116852517
-163.5,66.5,-23.7036446878287,-12.1895219227618,-12.1895219227618,-23.6745030904844,-12.1603803254176,-12.1603803254176
-163.5,67.5,-27.1915410254683,-12.9420267860379,-12.9420267860379,-26.8787219612378,-12.6292077218074,-12.6292077218074
-163.5,68.5,-30.2618357828685,-14.7834152388431,-14.7834152388431,-29.5767812040874,-14.098360660062,-14.098360660062
-163.5,69.5,-29.0940214082599,-16.3277137195292,-16.3277137195292,-29.0048163019989,-16.2385086132682,-16.2385086132682
-162.5,-89.5,-60.7788430274597,-58.9229970646756,-58.9229970646756,-60.7788430274597,-58.9229970646756,-58.9229970646756
-162.5,-88.5,-60.4205611865435,-58.7099865553901,-58.7099865553901,-60.4205611865435,-58.7099865553901,-58.7099865553901
-162.5,-87.5,-55.5813783888306,-53.9955275966653,-53.9955275966653,-55.5813783888306,-53.9955275966653,-53.9955275966653
-162.5,-86.5,-46.5319505915844,-45.0187892136297,-45.0187892136297,-46.5319505915844,-45.0187892136297,-45.0187892136297
-162.5,-85.5,-35.6648971722594,-34.1501268817777,-34.1501268817777,-35.6648971722594,-34.1501268817777,-34.1501268817777
-162.5,-84.5,-31.8533588366849,-30.2302215693652,-30.2302215693652,-31.8533588366849,-30.2302215693652,-30.2302215693652
-162.5,-83.5,-33.877905785951,-32.0275153498232,-32.0275153498232,-33.877905785951,-32.0275153498232,-32.0275153498232
-162.5,-82.5,-35.7548988589751,-33.6784437387649,-33.6784437387649,-35.7548988589751,-33.6784437387649,-33.6784437387649
-162.5,-81.5,-36.1750239270939,-33.8718280083367,-33.8718280083367,-36.1750239270939,-33.8718280083367,-33.8718280083367
-162.5,-80.5,-35.9401851225112,-33.3690246548371,-33.3690246548371,-35.9401851225112,-33.3690246548371,-33.3690246548371
-162.5,-79.5,-35.5803550856454,-32.8592556374048,-32.8592556374048,-35.5803550856454,-32.8592556374048,-32.8592556374048
-162.5,-78.5,-33.6480864224689,-30.9059721043866,-30.9059721043866,-33.6480864224689,-30.9059721043866,-30.9059721043866
-162.5,55.5,-10.3942286103964,-4.66030241739271,-4.66030241739271,-9.9863562271348,-4.25243003413111,-4.25243003413111
-162.5,60.5,-19.8585867515632,-6.70853651057397,-6.70853651057397,-19.8396918643108,-6.68964162332157,-6.68964162332157
-162.5,61.5,-21.0952407857669,-7.1439284416521,-7.1439284416521,-21.0377291665989,-7.08641682248408,-7.08641682248408
-162.5,62.5,-22.9535154590317,-8.02704542337784,-8.02704542337784,-22.5594135552852,-7.63294351963131,-7.63294351963131
-162.5,63.5,-19.8526779799589,-9.40182812790786,-9.40182812790786,-19.7430467480211,-9.29219689597008,-9.29219689597008
-162.5,64.5,-21.3180103455271,-10.1435611128896,-10.1435611128896,-20.9495708125018,-9.77512157986426,-9.77512157986426
-162.5,65.5,-26.1060442933014,-10.839276702946,-10.839276702946,-25.4272628709645,-10.1604952806091,-10.1604952806091
-162.5,66.5,-23.7210522610162,-11.9920173729318,-11.9920173729318,-23.6941078946588,-11.9650730065744,-11.9650730065744
-162.5,67.5,-28.4929006128971,-12.6045410422475,-12.6045410422475,-28.1528169905947,-12.2644574199451,-12.2644574199451
-162.5,68.5,-30.8720094593508,-15.3630705531753,-15.3630705531753,-30.0245191608412,-14.5155802546657,-14.5155802546657
-162.5,69.5,-31.1016569107771,-16.3616944029362,-16.3616944029362,-30.8480055519719,-16.108043044131,-16.108043044131
-162.5,70.5,-29.3644443268222,-18.1017536704828,-18.1017536704828,-29.3613087538544,-18.098618097515,-18.098618097515
-161.5,-89.5,-60.7812887117267,-58.9226189630372,-58.9226189630372,-60.7812887117267,-58.9226189630372,-58.9226189630372
-161.5,-88.5,-60.4173429429531,-58.6980245952228,-58.6980245952228,-60.4173429429531,-58.6980245952228,-58.6980245952228
-161.5,-87.5,-55.5760113280799,-53.9812282758499,-53.9812282758499,-55.5760113280799,-53.9812282758499,-53.9812282758499
-161.5,-86.5,-46.5473976198584,-45.022558114385,-45.022558114385,-46.5473976198584,-45.022558114385,-45.022558114385
-161.5,-85.5,-35.2962145142257,-33.7640533266855,-33.7640533266855,-35.2962145142257,-33.7640533266855,-33.7640533266855
-161.5,-84.5,-32.0083857206362,-30.3587009782105,-30.3587009782105,-32.0083857206362,-30.3587009782105,-30.3587009782105
-161.5,-83.5,-33.9657167156293,-32.0862121226532,-32.0862121226532,-33.9657167156293,-32.0862121226532,-32.0862121226532
-161.5,-82.5,-35.567122151553,-33.4970250125841,-33.4970250125841,-35.567122151553,-33.4970250125841,-33.4970250125841
-161.5,-81.5,-35.7378838642899,-33.4438567653298,-33.4438567653298,-35.7378838642899,-33.4438567653298,-33.4438567653298
-161.5,-80.5,-35.5175619925771,-32.965551724398,-32.965551724398,-35.5175619925771,-32.965551724398,-32.965551724398
-161.5,-79.5,-35.5341963418892,-32.8406806758605,-32.8406806758605,-35.5341963418892,-32.8406806758605,-32.8406806758605
-161.5,-78.5,-32.5335847394807,-29.8681146260151,-29.8681146260151,-32.5335847394807,-29.8681146260151,-29.8681146260151
-161.5,-77.5,-36.3477684519121,-33.383135993353,-33.383135993353,-36.3477684519121,-33.383135993353,-33.383135993353
-161.5,55.5,-10.6921040289104,-4.16508793840185,-4.16508793840185,-10.3415554191785,-3.81453932866993,-3.81453932866993
-161.5,58.5,-13.8492222074951,-6.89873785789524,-6.89873785789524,-13.7420002571954,-6.79151590759554,-6.79151590759554
-161.5,59.5,-17.678210516886,-6.69992905603988,-6.69992905603988,-17.3285397822135,-6.35025832136733,-6.35025832136733
-161.5,60.5,-19.5187519584383,-6.4655337076102,-6.4655337076102,-19.4715393520447,-6.41832110121657,-6.41832110121657
-161.5,61.5,-20.8319102489523,-6.88386297150382,-6.88386297150382,-20.686611182571,-6.7385639051225,-6.7385639051225
-161.5,62.5,-23.1155234128237,-7.9811023667029,-7.9811023667029,-22.6039443262948,-7.46952328017402,-7.46952328017402
-161.5,63.5,-21.9868586760546,-9.33248592570424,-9.33248592570424,-21.6822126505791,-9.02783990022879,-9.02783990022879
-161.5,64.5,-21.6495583389487,-9.60419879679169,-9.60419879679169,-21.5785821045266,-9.53322256236962,-9.53322256236962
-161.5,65.5,-26.0698312801974,-10.3553136938784,-10.3553136938784,-25.5814243081567,-9.86690672183767,-9.86690672183767
-161.5,66.5,-25.3334929319365,-11.4814562518895,-11.4814562518895,-25.2587069445199,-11.4066702644729,-11.4066702644729
-161.5,67.5,-29.3452374666929,-13.3405461806627,-13.3405461806627,-28.4564281096193,-12.4517368235891,-12.4517368235891
-161.5,68.5,-31.0534122073225,-15.674994895126,-15.674994895126,-30.1844103458562,-14.8059930336597,-14.8059930336597
-161.5,69.5,-32.4124280680503,-16.4333948726455,-16.4333948726455,-32.1300767794933,-16.1510435840884,-16.1510435840884
-161.5,70.5,-30.1876242399748,-18.0345808018442,-18.0345808018442,-30.1615576297491,-18.0085141916185,-18.0085141916185
-160.5,-89.5,-60.7705496254776,-58.9117451281952,-58.9117451281952,-60.7705496254776,-58.9117451281952,-58.9117451281952
-160.5,-88.5,-60.412947619121,-58.6846621835072,-58.6846621835072,-60.412947619121,-58.6846621835072,-58.6846621835072
-160.5,-87.5,-55.5740015777094,-53.9651145802545,-53.9651145802545,-55.5740015777094,-53.9651145802545,-53.9651145802545
-160.5,-86.5,-46.3421523590173,-44.8011528584973,-44.8011528584973,-46.3421523590173,-44.8011528584973,-44.8011528584973
-160.5,-85.5,-34.9491021000913,-33.3960062440485,-33.3960062440485,-34.9491021000913,-33.3960062440485,-33.3960062440485
-160.5,-84.5,-32.1840740083584,-30.5037797934765,-30.5037797934765,-32.1840740083584,-30.5037797934765,-30.5037797934765
-160.5,-83.5,-34.04697282297,-32.1387325502799,-32.1387325502799,-34.04697282297,-32.1387325502799,-32.1387325502799
-160.5,-82.5,-35.2847238754588,-33.2348946126976,-33.2348946126976,-35.2847238754588,-33.2348946126976,-33.2348946126976
-160.5,-81.5,-35.3377320008352,-33.0609753047781,-33.0609753047781,-35.3377320008352,-33.0609753047781,-33.0609753047781
-160.5,-80.5,-35.1039084881278,-32.5762817829714,-32.5762817829714,-35.1039084881278,-32.5762817829714,-32.5762817829714
-160.5,-79.5,-34.9092145830393,-32.2431355199644,-32.2431355199644,-34.9092145830393,-32.2431355199644,-32.2431355199644
-160.5,-78.5,-31.9260668078704,-29.2986101096995,-29.2986101096995,-31.9260668078704,-29.2986101096995,-29.2986101096995
-160.5,-77.5,-35.2030772756253,-32.2973974108164,-32.2973974108164,-35.2030772756253,-32.2973974108164,-32.2973974108164
-160.5,55.5,-10.1880096344011,-4.65550585242121,-4.65550585242121,-9.65708179036889,-4.124578008389,-4.124578008389
-160.5,56.5,-10.5951206380767,-5.35695585033723,-5.35695585033723,-10.5424326188347,-5.30426783109527,-5.30426783109527
-160.5,58.5,-13.0987617793094,-6.8835406456462,-6.8835406456462,-13.0519651109308,-6.8367439772676,-6.8367439772676
-160.5,59.5,-19.0663993066975,-6.69127812338993,-6.69127812338993,-18.2797330167794,-5.90461183347181,-5.90461183347181
-160.5,60.5,-19.7154856594546,-6.94255952183689,-6.94255952183689,-19.2218327486061,-6.44890661098843,-6.44890661098843
-160.5,61.5,-20.6477434942765,-6.69659756324121,-6.69659756324121,-20.5359930194692,-6.58484708843392,-6.58484708843392
-160.5,62.5,-22.6263233959675,-7.44162179841527,-7.44162179841527,-22.3679932664964,-7.18329166894418,-7.18329166894418
-160.5,63.5,-23.6434901598309,-9.14015371475901,-9.14015371475901,-23.0182904570457,-8.51495401197377,-8.51495401197377
-160.5,64.5,-24.2668699313487,-9.81215641809361,-9.81215641809361,-23.6158652237575,-9.16115171050242,-9.16115171050242
-160.5,65.5,-26.5016381518649,-10.2524397123073,-10.2524397123073,-25.9571812878788,-9.70798284832118,-9.70798284832118
-160.5,66.5,-27.0304980401482,-11.2634097888214,-11.2634097888214,-26.6788657608534,-10.9117775095267,-10.9117775095267
-160.5,67.5,-29.4662813329271,-13.5069914674231,-13.5069914674231,-28.4081869406738,-12.4488970751698,-12.4488970751698
-160.5,68.5,-31.5354101470539,-16.3291773428564,-16.3291773428564,-30.4664431704643,-15.2602103662668,-15.2602103662668
-160.5,69.5,-32.3681659238679,-16.5894110773557,-16.5894110773557,-32.0174796478824,-16.2387248013702,-16.2387248013702
-160.5,70.5,-31.2575138586972,-17.9678589630118,-17.9678589630118,-31.2154025499202,-17.9257476542348,-17.9257476542348
